ParticipantID,Nationality,TestImportance,Risk,Question,Attitude,Study_Type,Condition,Timepoint,StartDate,Age,Sex,Vic,Childhood,Essential,Reading,FM
P26,Australia,100,High,5,9,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,High,7,-50,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Minimal,9,3,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Minimal,11,50,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Minimal,13,28,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Minimal,15,37,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,High,17,-49,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Low,19,15,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Low,21,27,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,High,23,-38,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,High,25,50,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,Low,27,17,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P26,Australia,100,High,29,-50,Pre-Test,Compassion,Pre-Test,15/10/2020 3:06,27,Female,Metro Melbourne,Australia,Yes,No,Yes
P27,Australia,91,Low,1,-41,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Minimal,3,28,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,5,32,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,7,-49,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Minimal,9,50,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Minimal,11,19,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Minimal,13,44,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Minimal,15,43,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,17,-37,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Low,19,6,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Low,21,26,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,23,-40,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,25,42,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,Low,27,44,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P27,Australia,91,High,29,-5,Pre-Test,Compassion,Pre-Test,18/10/2020 1:14,28,Female,Metro Melbourne,Australia,No,No,Yes
P29,Romania,100,Low,1,-41,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Minimal,3,23,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,5,2,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,7,-21,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Minimal,9,6,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Minimal,11,44,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Minimal,13,33,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Minimal,15,28,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,17,-29,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Low,19,50,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Low,21,-48,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,23,0,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,25,33,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,Low,27,39,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P29,Romania,100,High,29,-40,Pre-Test,Compassion,Pre-Test,17/10/2020 22:24,21,Female,Metro Melbourne,Spain,No,No,Yes
P3,Australia,93,Low,1,-29,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Minimal,3,0,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,5,-24,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,7,-34,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Minimal,9,-35,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Minimal,11,-7,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Minimal,13,31,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Minimal,15,33,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,17,-18,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Low,19,-3,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Low,21,-33,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,23,-1,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,25,26,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,Low,27,5,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P3,Australia,93,High,29,-21,Pre-Test,Control,Pre-Test,14/10/2020 22:12,26,Female,Regional Vic,Australia,Yes,No,Yes
P30,Australia,87,Low,1,4,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Minimal,3,3,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,5,18,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,7,-30,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Minimal,9,45,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Minimal,11,44,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Minimal,13,32,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Minimal,15,50,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,17,-33,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Low,19,7,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Low,21,26,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,23,9,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,25,50,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,Low,27,35,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P30,Australia,87,High,29,19,Pre-Test,Compassion,Pre-Test,18/10/2020 0:30,24,Female,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Low,1,22,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Minimal,3,-35,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,5,-1,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,7,10,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Minimal,9,5,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Minimal,11,36,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Minimal,13,-27,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Minimal,15,21,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,17,-21,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Low,19,13,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Low,21,-12,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,23,13,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,25,19,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,Low,27,17,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P31,Australia,98,High,29,33,Pre-Test,Compassion,Pre-Test,18/10/2020 2:05,25,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Low,1,-17,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Minimal,3,5,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,5,47,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,7,35,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Minimal,9,-40,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Minimal,11,50,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Minimal,13,50,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Minimal,15,50,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,17,-11,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Low,19,40,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Low,21,43,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,23,-42,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,25,50,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,Low,27,-37,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P32,Australia,100,High,29,-44,Pre-Test,Compassion,Pre-Test,18/10/2020 2:58,19,Male,Metro Melbourne,Australia,No,No,Yes
P33,Australia,90,Low,1,-22,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Minimal,3,-19,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,5,13,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,7,-41,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Minimal,9,14,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Minimal,11,44,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Minimal,13,41,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Minimal,15,39,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,17,-37,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Low,19,22,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Low,21,12,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,23,-20,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,25,36,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,Low,27,-42,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P33,Australia,90,High,29,-28,Pre-Test,Compassion,Pre-Test,17/10/2020 22:19,22,Female,Metro Melbourne,Australia,Yes,No,Yes
P34,Philippines,84,Low,1,9,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Minimal,3,10,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,5,7,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,7,-22,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Minimal,9,-1,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Minimal,11,18,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Minimal,13,16,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Minimal,15,15,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,17,-9,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Low,19,5,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Low,21,18,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,23,-2,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,25,-15,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,Low,27,10,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P34,Philippines,84,High,29,4,Pre-Test,Compassion,Pre-Test,17/10/2020 19:53,25,Female,Metro Melbourne,Australia,No,No,Yes
P35,Pakistan,100,Low,1,45,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Minimal,3,39,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,5,41,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,7,42,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Minimal,9,41,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Minimal,11,37,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Minimal,13,39,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Minimal,15,39,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,17,25,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Low,19,47,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Low,21,43,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,23,13,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,25,40,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,Low,27,30,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P35,Pakistan,100,High,29,20,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 20:43,22,Male,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Low,1,22,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Minimal,3,38,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,5,21,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,7,19,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Minimal,9,20,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Minimal,11,50,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Minimal,13,50,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Minimal,15,40,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,17,37,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Low,19,45,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Low,21,9,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,23,23,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,25,50,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,Low,27,27,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P36,Australia,100,High,29,10,Pre-Test,Exponential Growth,Pre-Test,16/10/2020 22:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P4,Australia,100,Low,1,15,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,3,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,5,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,7,24,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,9,48,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,11,27,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,13,46,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Minimal,15,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,17,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,19,29,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,21,-19,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,23,27,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,25,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,Low,27,50,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P4,Australia,100,High,29,-19,Pre-Test,Control,Pre-Test,17/10/2020 20:18,24,Female,Metro Melbourne,Australia,No,No,Yes
P40,Pakistan,71,Low,1,17,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,Minimal,3,-5,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,High,5,4,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,High,7,12,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,Minimal,9,11,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,Minimal,11,16,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
P40,Pakistan,71,Minimal,13,12,Pre-Test,Exponential Growth,Pre-Test,17/10/2020 22:27,33,Male,Metro Melbourne,Pakistan,Yes,No,Yes
